,Genre,ID,popularity,is_exp,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
626,classical,67TCAXIe154ZGDNaWceqxC,54,False,"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile",0.159,0.0401,7,-27.516,1,0.0446,0.984,0.76,0.156,0.106,106.239,4
627,classical,5sSNo5SWNWhC4pFsH5ta2C,50,False,Noches en los jardines de España: I. En el Generalife. Allegretto tranquillo e misterioso,0.229,0.0569,6,-20.726,1,0.0416,0.984,0.847,0.0982,0.0358,129.258,4
628,classical,18I1huIOZzLwdngfQ1TzYF,52,False,"Suite española, Op.47: 3. Sevilla (Sevillanas)",0.391,0.0734,2,-27.436,1,0.0413,0.984,0.879,0.113,0.218,112.167,3
629,classical,1chTrqszWQEOP4RsNuOZf7,53,False,Il barbiere di Siviglia: Overture (Sinfonia),0.339,0.14,4,-20.598,1,0.047,0.911,0.678,0.157,0.296,95.975,4
630,classical,1LrdneHyDIq8nZgViAAruk,44,False,Fratres - Remastered 2015,0.369,0.0461,2,-23.665,1,0.0512,0.93,0.000307,0.0403,0.0375,135.674,4
631,classical,4J0e4gEqaLQlG5EM0wws1K,57,False,"An der schönen blauen Donau, Op.314",0.233,0.0252,2,-24.824,1,0.0346,0.975,0.604,0.143,0.0936,94.736,4
632,classical,1E2TtY798hrF3hvXXVrnMt,51,False,Psalmus 109. dixit dominus,0.184,0.157,9,-17.417,0,0.044,0.979,0.000423,0.167,0.0805,170.643,5
633,classical,64gNY91aF5i2tOdjHn60hL,56,False,"Le carnaval des animaux, R. 125 (Arr. for 2 Pianos & Orchestra): XIII. Le cygne",0.2,0.0128,7,-35.392,1,0.0446,0.99,0.73,0.103,0.0572,77.847,3
634,classical,1MiWGSGDC5mGoP3MNclZ7s,52,False,The Rite of Spring: Part One: Adoration of the Earth: Introduction,0.101,0.0241,11,-30.172,0,0.0485,0.947,0.847,0.0693,0.0329,87.14,3
635,classical,3N7GpFlh7BkEftNaEmJjnU,51,False,"Sonata In D Minor, K.9",0.389,0.0174,2,-32.313,0,0.0393,0.994,0.892,0.0669,0.327,93.243,3
636,classical,1NDVVbYj6YWkPbW5OpnCV4,49,False,The Unanswered Question,0.169,0.00183,0,-39.286,1,0.0475,0.293,0.836,0.117,0.04,122.417,3
637,classical,1Q9JMojxHHF6JbEJAKJLgj,52,False,Les Baricades Mistérieuses (6e ordre),0.191,0.0946,10,-25.59,1,0.0365,0.99,0.933,0.101,0.348,110.502,4
638,classical,1SHixA41Vy0TTlJJSX9Gbo,51,False,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,4
639,classical,4rjnWmrSRqXVkFWdKMG3pV,64,False,"Le Nozze di Figaro, K. 492: Sinfonia",0.386,0.0738,2,-19.369,1,0.0433,0.839,0.947,0.155,0.172,142.499,4
640,classical,094EUOD4WAR49pKjn1TUOG,44,False,Carmina Burana / Fortuna Imperatrix Mundi: 1. O Fortuna,0.453,0.169,10,-16.144,1,0.0339,0.901,0.565,0.178,0.271,69.538,3
641,classical,0qQO20B9I3SdAWFP5Qpbtu,43,False,In An 18th Century Drawing Room,0.812,0.252,5,-12.249,1,0.0736,0.906,0.792,0.195,0.952,114.045,4
642,classical,4aU2MvXcl5ErCsZVXPb2lk,44,False,Giselle: Andantino,0.297,0.0364,8,-27.535,1,0.0409,0.928,0.21,0.0836,0.253,117.451,4
643,classical,19NBwbcBH59vtCAPPTnsP3,42,False,Melodies From Scotland,0.123,0.246,2,-13.858,1,0.0441,0.966,0.319,0.0682,0.0896,61.361,3
644,classical,0zt43yJ8LPzXOdRKh6lshZ,44,False,"The Planets, Op. 32: II. Venus, the Bringer of Peace",0.0804,0.00396,8,-36.633,1,0.0423,0.908,0.00944,0.107,0.0297,82.647,4
645,classical,1lOVilzLQuYY2fnFrQ76DK,60,False,"Waltz in C-Sharp Minor, Op. 64 No. 2",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
646,classical,7bAEYxDdi2RmjKMQNW7aWU,44,False,"The Nutcracker Suite, Op. 71a: V. Arab Dance",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
647,classical,6opPrJUpq4Pl5c84eCwLmo,60,False,Gabriel's Oboe,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
648,classical,2DyHvSJybDFKZRjaNYjk2H,45,False,Giselle: Valse,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
649,classical,1y2VTYeE7Glc4UQF9kvuzj,58,False,Moon River,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
650,classical,0CJuLeZpCdqrqoCMXWZw8k,58,False,"The Nutcracker - Ballet, Op.71, Act II: No. 13 - Waltz of the Flowers",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
651,classical,0yXXHxXn1dw6pONAPnlza4,40,False,Shackleton's Cross,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
652,classical,13QGSSFZuH00wqgfHdyUag,47,False,Song Of The Birds (Arr. Casals),-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
653,classical,1oFXk5QMfnOvSdFPC27uo6,43,False,Song For Athene,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
654,classical,3M7FKsLgIGBDqsdnWVdKsF,43,False,"Romeo & Juliet, Op. 64, Act I: No. 19, Balcony Scene",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
655,classical,4EgOTn3UH8VVjVWetFSVo9,44,False,"Theme from ""Schindler's List""",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
656,classical,5lfPf7e5TSTP7YZdg0ZPuw,48,False,"Gladiator Rhapsody (From ""Gladiator"")",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
657,classical,12edUqCUDcO7Msb4X42Q2z,53,False,"Roman nepi tancok (Romanian Folk Dances), BB 68: Romanian Folk Dances, Sz 56",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
658,classical,02dzzCdWeJBTxYVjC8J3jt,43,False,"24 Preludes, Op. 28: No. 19 in E-Flat Major",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
659,classical,0awWxz7WRKdSpU9RVZ5PVK,47,False,"Peer Gynt Suite No.1, Op.46: 1. Morning Mood",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
660,classical,1LcNtS9B22LgIHxd9gTGcV,58,False,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
661,classical,2D0P6pOLaQ74SU4guxd4MA,44,False,"Nutcracker Suite, Op.71a, TH.35: Chinese Dance (Tea)",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
662,classical,7pyDecU8b4zIVuNv6YdI0q,53,False,"Requiem in D Minor, Op. 48: In Paradisum",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
663,classical,7q2DehTTvivpurQfe41iCy,49,False,Hallelujah (Arr. Hodge for Cello & Strings),-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
664,classical,0N6TuzP1jXjTT6gJO1tyFN,47,False,"""Take Her to Sea, Mr. Murdoch""",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
665,classical,29lZKytTb56zzAwryJ3X38,54,False,"Love Theme (from ""Romeo and Juliet"")",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
666,classical,6MQAB3vorg90FA3tQpbYXK,66,False,"Für Elise, WoO 59",0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931,3
667,classical,6nOmoLgN8P8ZojNJMnPOnf,50,False,Downton Abbey - The Suite - From “Downton Abbey” Soundtrack,0.249,0.281,9,-14.202,0,0.0345,0.921,0.827,0.106,0.11,82.719,3
668,classical,1jD4DPePQVILvgqckgjNm4,41,False,"The Sleeping Beauty, Op. 66: No. 3 Scène dansante",0.189,0.0814,9,-18.57,1,0.0409,0.934,0.824,0.122,0.0431,73.3,4
669,classical,4aGxVhYlwzoJAUEUSlTAWk,43,False,Canon In D Major,0.33,0.285,2,-13.867,1,0.0264,0.893,0.96,0.117,0.324,93.286,4
670,classical,18I1huIOZzLwdngfQ1TzYF,52,False,"Suite española, Op.47: 3. Sevilla (Sevillanas)",0.391,0.0734,2,-27.436,1,0.0413,0.984,0.879,0.113,0.218,112.167,3
671,classical,1QE4KBHZb0Y4ERG18VEm3y,38,False,"Piano Sonata in B Flat Major, D. 960: I. Molto moderato",0.264,0.0397,10,-26.225,1,0.0528,0.99,0.918,0.0786,0.0382,61.029,4
672,classical,2bqdaQmDbOQI7lXBvEZzLg,28,False,"String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"" (Arr. R. Franz for Piano 4 Hands): II. Andante con moto",0.378,0.126,7,-22.44,0,0.0485,0.993,0.906,0.155,0.0458,100.648,4
673,classical,5k6y0uRLlG5uhyOmHvdIEB,44,False,"Adagio for Strings, Op. 11",0.0676,0.00697,10,-33.118,0,0.0559,0.874,0.812,0.0651,0.0317,76.94,3
674,classical,5UHFMQ7CD8Bvj3ZxMBT7DJ,39,False,"2 Elegiac Melodies, Op.34: No. 2. Varen (Last Spring)",0.103,0.029,7,-25.303,1,0.0517,0.964,0.88,0.0741,0.0324,84.476,3
675,classical,5p98f1LlGuEOFu3JCpKN22,28,False,"Rosamunde, D. 797, Ballet Music No. 2: Ballet Music No. 2: Andantino",0.39,0.0141,7,-26.553,1,0.0418,0.961,0.0189,0.119,0.136,86.79,4
676,classical,5PSDU2ULt711adEPBzejt5,37,False,Violin Concerto: II. --,0.0788,0.104,0,-22.179,0,0.0484,0.884,0.0296,0.0607,0.0395,80.263,3
677,classical,1XWZXXac1UvCVRd8eO3O1R,30,False,"Piano Concerto No. 2 in F minor, Op. 21: II. Larghetto",0.284,0.0426,8,-27.75,1,0.0386,0.989,0.915,0.065,0.0502,102.36,3
678,classical,1rFBXVZM6CK5ZJH67MsMgV,30,False,"Symphony No. 5 in D Minor, Op. 47: III. Largo",0.137,0.0115,2,-26.153,1,0.0473,0.7,0.138,0.183,0.0338,141.916,3
679,classical,0v8o8kpdKAd0S5sI28gZRJ,30,False,"Concerto grosso No. 7 in D Major, Op. 6: III. Andante largo",0.162,0.128,10,-16.619,0,0.0406,0.941,0.00663,0.121,0.0655,73.974,4
680,classical,4LvMoUtOzuDUALgbgWAaoV,35,False,"Clearing, Dawn, Dance",0.414,0.291,6,-10.639,0,0.0343,0.963,0.825,0.121,0.302,127.606,4
681,classical,7vobf30idt9O8zjBtqC4oa,42,False,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta: Adagio molto, semplice e cantabile",0.282,0.0289,0,-25.799,1,0.0403,0.984,0.912,0.0719,0.0373,89.595,4
682,classical,6EMVDpvBVTntchKWRwi8dl,26,False,Hallelujah Junction,0.429,0.283,0,-14.847,0,0.0383,0.989,0.874,0.129,0.22,118.306,4
683,classical,4VRcCHaxMHugywsyc33xZa,36,False,"String Sextet No. 1 in B flat major, Op. 18: Andante ma moderato",0.172,0.0781,0,-21.405,1,0.0421,0.966,0.735,0.119,0.0849,88.385,4
684,classical,3sAYxq1986j3ydqLv6jwUJ,57,False,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",0.0,0.0842,9,-19.397,1,0.0,0.755,0.889,0.262,0.0,0.0,0
685,classical,5OzUsr1bkPa83FZBj62NRR,26,False,"12 Rhapsodies, Op. 1: No. 9 in G Minor: Allegro appassionato",0.447,0.0883,7,-23.942,1,0.0619,0.995,0.896,0.121,0.075,128.914,4
686,classical,1Kzxd1kkjaGX4JZz2CYsXB,31,False,"Piano concerto No. 2 in G Minor, Op. 22: Piano concerto No. 2 in G Minor, Op. 22: II. Allegro scherzando",0.32,0.0681,3,-29.917,1,0.0383,0.988,0.915,0.0893,0.329,88.845,4
687,classical,5D1C13JHD5kCD94O8WnXK1,36,False,"Symphony No. 7, ""Angel of Light"": III. Come un sogno",0.101,0.0292,1,-31.949,1,0.0426,0.308,0.87,0.112,0.0288,62.929,4
688,classical,2hmdWr3UjU3aXS4KjhQgex,29,False,Music for 18 Musicians,0.556,0.714,6,-8.955,0,0.0398,0.927,0.867,0.671,0.316,108.2,3
689,classical,050xOEUkaNRVGPOQiUnSQy,28,False,"String Quartet No. 2 in C Minor, Op. 14: II. Andante quasi adagio",0.109,0.103,1,-19.119,1,0.0431,0.956,0.81,0.358,0.0393,87.714,4
690,classical,2fbrAyrmSQzbDaUTWb668R,32,False,Symphony No. 5 in C-Sharp Minor (arr. J. Gribben for piano),0.45,0.0031,5,-24.947,1,0.0586,0.994,0.934,0.0787,0.0582,70.53,4
691,classical,2qAXFOFtxsKEtFwuDjFZWj,24,False,"Symphony No. 8 in G Major, Op. 88, B. 163: I. Allegro con brio",0.236,0.153,7,-17.816,1,0.0391,0.916,0.862,0.0951,0.0816,140.811,4
692,classical,5KI2ozdJdyq6SACPhHP7sc,22,False,"Symphony No. 8 in G Major, Op. 88, B. 163: II. Adagio",0.162,0.0235,0,-23.045,1,0.0453,0.855,0.268,0.106,0.0401,139.47,4
693,classical,77LIpy5loqY6u6E8kXd8Kk,25,False,"Symphony No. 8 in G Major, Op. 88, B. 163: III. Allegretto grazioso - Molto vivace",0.141,0.0788,7,-24.587,1,0.0394,0.816,0.836,0.338,0.231,82.041,3
694,classical,0pwRoCHdi4BeQ0jrCMkUeG,22,False,"Symphony No. 8 in G Major, Op. 88, B. 163: IV. Allegro ma non troppo",0.225,0.0871,7,-17.752,1,0.0373,0.916,0.909,0.0452,0.146,138.428,4
695,classical,36dGkEvrjoSSroI5VfC8kz,31,False,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": I. Adagio - Allegro non troppo",0.177,0.0904,2,-19.194,1,0.0447,0.833,0.86,0.113,0.0414,106.135,3
696,classical,6RPHuiQjLKtTnh2BOH9v2E,38,False,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": II. Allegro con grazia",0.108,0.224,2,-18.621,1,0.047,0.896,0.893,0.103,0.105,66.203,4
697,classical,7oTCu38AeZt4UovsUjQpoc,36,False,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": III. Allegro molto vivace",0.491,0.464,7,-12.974,1,0.0505,0.766,0.925,0.309,0.187,81.582,4
698,classical,7kEOjF7CLOOexm2mPXINMW,28,False,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": IV. Finale. Adagio lamentoso",0.134,0.126,11,-16.34,0,0.0406,0.796,0.905,0.326,0.0354,100.397,4
699,classical,4krkUTO1TRE6J34R5DJWjs,21,False,Symphony No. 1 in C Major: I. Largo - Allegro vivo - Alla breve - Piu animato,0.187,0.127,7,-20.482,1,0.0418,0.899,0.837,0.175,0.0449,96.998,4
700,classical,1Ew61WglZfVP9hVM92kGUX,23,False,Symphony No. 1 in C Major: II. Scherzo: Vivo - Poco meno mosso - Tempo I - Coda: L'istesso tempo,0.129,0.109,2,-23.418,0,0.0402,0.928,0.943,0.109,0.118,79.59,4
701,classical,2fBl3aFMc47oIo78Py7qRx,21,False,Symphony No. 1 in C Major: III. Andante —,0.159,0.0351,6,-27.175,1,0.0451,0.946,0.862,0.127,0.0338,133.644,3
702,classical,6isRKxisiQ2rn5BbTMHg3J,22,False,Symphony No. 1 in C Major: IV. Finale: Allegro moderato - L'istesso tempo - L'istesso tempo - Tempo di polacca,0.273,0.146,7,-20.612,1,0.0447,0.941,0.9,0.103,0.141,80.878,4
703,classical,4WeNA5lIntxCH98Vao9C9D,24,False,Symphony No. 5 in C-Sharp Minor / Pt. 1: 1. Trauermarsch (In gemessenem Schritt. Streng. Wie ein Kondukt - Plötzlich schneller. Leidenschaftlich. Wild - Tempo I) - Live,0.188,0.0664,6,-20.287,0,0.0368,0.941,0.838,0.301,0.0692,80.631,3
704,classical,0DnlPEo88IJN3TU2lFyugf,23,False,Symphony No. 5 in C-Sharp Minor / Pt. 1: 2. Stürmisch bewegt. Mit größter Vehemenz - Bedeutend langsamer - Tempo I subito - Live,0.134,0.268,10,-17.324,0,0.0445,0.88,0.669,0.217,0.0804,85.992,3
705,classical,14LbsKqnJqBVZWzOO5YGTo,23,False,"Symphony No. 5 in C-Sharp Minor / Pt. 2: 3. Scherzo (Kräftig, nicht zu schnell) - Live",0.185,0.134,7,-19.679,0,0.0602,0.964,0.747,0.0479,0.0867,68.987,4
706,classical,5rIIut8Anpsd8mj46quK1M,25,False,Symphony No. 5 in C-Sharp Minor / Pt. 3: 4. Adagietto - Live,0.0721,0.0199,5,-27.982,1,0.0425,0.825,0.934,0.107,0.0351,77.951,4
707,classical,3YyWEPZcOggmvo2VzRpu8e,23,False,Symphony No. 5 in C-Sharp Minor / Pt. 3: 5. Rondo-Finale (Allegro) - Live,0.301,0.225,2,-18.685,1,0.0487,0.933,0.785,0.0379,0.177,112.365,4
708,classical,6q7RWooqfoQpSFwxo6qecC,22,False,"Chamber Symphony No. 1, Op. 9 (Kammersymphonie Nr. 1)",0.158,0.13,2,-21.519,1,0.0415,0.962,0.641,0.0547,0.0393,89.906,4
709,classical,0o81gwsIW5qrAViokjoFDE,25,False,"Symphony No. 2 in E Minor, Op. 27: I. Largo - Allegro moderato",0.0779,0.111,4,-20.06,0,0.0376,0.968,0.804,0.217,0.037,80.873,4
710,classical,50pCVVT9LXBjD37uq8uEDw,24,False,"Symphony No. 2 in E Minor, Op. 27: II. Allegro molto",0.264,0.192,2,-20.503,0,0.0372,0.96,0.931,0.074,0.152,97.151,4
711,classical,6VKzk7kt8AQMGHLqJIokQx,26,False,"Symphony No. 2 in E Minor, Op. 27: III. Adagio",0.073,0.0626,9,-21.459,1,0.0415,0.966,0.905,0.0869,0.0347,79.061,3
712,classical,3aPuYJm7PyNi3ZXzUz7w3O,23,False,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace",0.164,0.224,9,-17.004,1,0.0316,0.938,0.905,0.102,0.0993,90.425,4
713,classical,2UIq8idR9S3tWNry44iO6u,20,False,"A Symphony, New England Holidays: I. George Washington's Birthday",0.182,0.0604,7,-26.622,1,0.0415,0.908,0.568,0.307,0.0424,108.964,4
714,classical,1zzRzD5lUllDHYGB33kmwE,21,False,"A Symphony, New England Holidays: II. Decoration Day",0.173,0.0359,7,-24.43,1,0.0434,0.752,0.527,0.2,0.0338,120.197,4
715,classical,0kUsCabiiDEAEff0m3Xidy,20,False,"A Symphony, New England Holidays: III. Fourth of July",0.231,0.304,0,-18.536,1,0.0696,0.742,0.829,0.152,0.117,136.479,4
716,classical,0WKhzMXva99Va2qEJ5Jf5i,19,False,"A Symphony, New England Holidays: IV. Thanksgiving and Forefathers' Day",0.15,0.0986,2,-20.159,1,0.0352,0.84,0.458,0.0772,0.0464,139.807,4
717,classical,0YcnNRBgIyZC61kQJvrQLT,23,False,"Symphony No. 1 in D Major, Op. 25 - ""Classical"": I. Allegro",0.569,0.0934,7,-18.942,1,0.0379,0.955,0.438,0.168,0.442,91.888,4
718,classical,3T4uzsqw3V1A5xsq7IjmNe,22,False,"Symphony No. 1 in D Major, Op. 25 - ""Classical"": II. Larghetto",0.371,0.03,9,-29.045,1,0.0367,0.957,0.638,0.107,0.131,106.245,4
719,classical,3ZgNP72xwQpwQ75Atiknx0,22,False,"Symphony No. 1 in D Major, Op. 25 - ""Classical"": III. Gavotta, Non troppo allegro",0.544,0.023,2,-21.542,1,0.0432,0.977,0.88,0.0756,0.116,128.063,4
720,classical,5nnQ3gwOKDduI6fU2XdZAO,23,False,"Symphony No. 1 in D Major, Op. 25 - ""Classical"": IV. Finale, Molto vivace",0.428,0.204,2,-20.086,1,0.0386,0.929,0.882,0.133,0.657,149.632,4
721,classical,4bTJAoe8tlSHb7soNrzxX8,21,False,"Symphony No. 3 in D Major, Op. 10, ""West Coast Pictures"": I. Soldis (Sun Smoke)",0.0863,0.015,7,-25.112,1,0.0403,0.882,0.68,0.158,0.0372,84.379,4
722,classical,4MpxVbswZyqhNv4q1rRnxu,20,False,"Symphony No. 3 in D Major, Op. 10, ""West Coast Pictures"": II. Storm",0.191,0.325,6,-17.313,1,0.0452,0.589,0.736,0.0775,0.116,113.238,4
723,classical,4I5DqMebveCWu77bQSu1ut,21,False,"Symphony No. 3 in D Major, Op. 10, ""West Coast Pictures"": III. Sommarnatt (Summer Night)",0.146,0.0844,2,-20.973,1,0.0402,0.788,0.816,0.0794,0.0397,139.105,3
724,classical,0uWkyVh6IThveSCgfUf9ZL,20,False,"Symphony No. 2 in E-Flat Major, Op. 63: I. Allegro vivace e nobilmente - Impetuoso - Tempo I - Piu lento - Tranquillo - Animato - Tempo I - Impetuoso - Tempo I",0.0706,0.0484,3,-25.17,1,0.0394,0.935,0.802,0.0838,0.0396,75.929,3
725,classical,7He9UJwWudEDflXVxcYOSN,20,False,"Symphony No. 2 in E-Flat Major, Op. 63: II. Larghetto - Nobilmente e semplice - Lento",0.0727,0.0215,0,-28.191,0,0.0422,0.943,0.762,0.0526,0.0345,79.697,4
726,classical,1afC7xr0RwP6PC8Hx8toDv,19,False,"Symphony No. 2 in E-Flat Major, Op. 63: III. Rondo: Presto",0.173,0.0856,2,-25.257,1,0.041,0.925,0.554,0.093,0.0571,95.398,4
727,classical,29GeetPSgfuyPi0d5j1qY5,20,False,"Symphony No. 2 in E-Flat Major, Op. 63: IV. Moderato e maestoso - Grandioso - Nobilmente - Poco animato - Poco a poco piu tranquillo - Tempo I",0.0884,0.0712,3,-24.043,1,0.0371,0.959,0.885,0.0832,0.054,83.165,4
728,classical,22qIIXjyXEbR7Ri4T3J6Ww,21,False,"Symphony No. 5 in E-Flat Major, Op. 82: I. Tempo molto moderato - Allegro moderato",0.111,0.0615,3,-25.822,1,0.0452,0.942,0.833,0.108,0.0368,74.457,3
729,classical,3kEsxJariPoBkaIN9OAwc9,22,False,"Symphony No. 5 in E-Flat Major, Op. 82: II. Andante mosso, quasi allegretto",0.189,0.0163,7,-32.719,1,0.0391,0.962,0.867,0.128,0.0391,147.628,4
730,classical,7EMKoT35aiUq7SZCWP8cH7,24,False,"Symphony No. 5 in E-Flat Major, Op. 82: III. Allegro molto - Largamente assai",0.0976,0.0565,8,-23.344,1,0.0414,0.939,0.882,0.11,0.0391,88.521,3
731,classical,0pZj1EabR5zgWp1PiSkBhG,24,False,"Symphony, Op. 21: I. Ruhig, schreitend",0.177,0.00179,7,-36.315,1,0.0458,0.956,0.00485,0.167,0.0348,77.803,4
732,classical,60j855wbXowg9ZHPlLmn8w,21,False,"Symphony, Op. 21: II. Variationen",0.359,0.0127,1,-31.024,1,0.0484,0.976,0.00494,0.0503,0.109,134.737,5
733,classical,6CaB6JcTJ2iXV1edBTupmV,20,False,"Symphony No. 5, Op. 50, FS 97, CNW 29: I. Tempo giusto -",0.186,0.0439,2,-28.438,0,0.0368,0.719,0.276,0.185,0.0377,107.297,4
734,classical,006ezmnBZAi8xIkQgEFJ53,22,False,"Symphony No. 5, Op. 50, FS 97, CNW 29: I. Adagio",0.0931,0.188,7,-19.58,1,0.0382,0.93,0.892,0.31,0.038,87.659,3
735,classical,4owRIrlFyCHoIgPPbbFVLJ,21,False,"Symphony No. 5, Op. 50, FS 97, CNW 29: II. Allegro -",0.249,0.192,6,-24.108,0,0.0386,0.888,0.884,0.136,0.139,100.462,4
736,classical,5tINQeP1nS5DPE8zlra6il,22,False,"Symphony No. 5, Op. 50, FS 97, CNW 29: II. Presto -",0.275,0.191,5,-22.539,0,0.0383,0.808,0.822,0.0692,0.281,96.1,4
737,classical,2HSvKAIraq1VxCCWKg6cPU,22,False,"Symphony No. 5, Op. 50, FS 97, CNW 29: II. Andante un poco tranquillo -",0.107,0.00813,0,-32.078,1,0.0426,0.924,0.0774,0.0862,0.0389,92.352,4
738,classical,4AmLzDcElPRQdLsLLY4RnJ,19,False,"Symphony No. 5, Op. 50, FS 97, CNW 29: II. Allegro",0.274,0.387,8,-19.347,1,0.0391,0.912,0.865,0.123,0.193,102.955,4
739,classical,54JMjfFcdUyTC8P0NTFaya,23,False,"Symphony No. 10 in F Minor, Op. 30: Un poco sostenuto - Allegro tumultuoso...",0.109,0.179,1,-21.595,1,0.0455,0.84,0.81,0.105,0.0614,72.808,4
740,classical,6wI079MMvFDriadIFk4KOr,24,False,"Symphony No. 2, Op. 30, ""Romantic"": I. Adagio - Allegro moderato",0.139,0.0565,5,-22.987,0,0.0366,0.965,0.832,0.11,0.0376,76.333,4
741,edm_dance,33CfD8UkDEcSdAP9j4QpUY,71,False,All Day And Night - Jax Jones & Martin Solveig Present Europa,0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,4
742,edm_dance,32EkWfqZiDOkRyMLeDcSnr,53,False,Travolta,0.63,0.978,2,-5.622,0,0.258,0.011,0.00431,0.108,0.448,123.976,4
743,edm_dance,46A3OWCRJbZJkRtRRjH60k,57,False,Turn Off The Lights,0.766,0.994,11,-2.405,0,0.0617,0.00271,0.744,0.667,0.76,128.033,4
744,edm_dance,6u8epWzzk3CsJ05sqExF6T,62,False,I Could Get Used To This,0.621,0.653,7,-4.573,1,0.0523,0.0152,0.0,0.427,0.345,117.129,4
745,edm_dance,4Tvw0lweq9l2JPQKFbpbBQ,86,False,Better When You're Gone,0.647,0.795,1,-3.548,0,0.0372,0.0635,0.0,0.188,0.409,127.992,4
746,edm_dance,0M0FvSNRZmDz0Z769rewlI,73,False,Fire In My Soul,0.592,0.977,6,-3.389,1,0.312,0.206,0.000103,0.0703,0.496,126.178,4
747,edm_dance,6KjTXwntv8paBCL3El9TnV,66,False,Sahara Love - Seven Lions Remix,0.275,0.659,6,-5.631,0,0.039,0.0418,4.15e-05,0.079,0.149,144.908,4
748,edm_dance,3bYLRndI3qoLQqgPalT8CY,72,False,Grapevine,0.714,0.828,3,-4.663,1,0.0598,0.00514,0.154,0.32,0.208,124.034,4
749,edm_dance,60AUuYrFbCBnPvDfofMfVF,70,False,SouthSide,0.564,0.935,1,-3.67,1,0.1,0.0109,0.0252,0.414,0.559,149.972,4
750,edm_dance,3fDgxdcf0jeJgGiZJGUmyK,70,False,Ya Kidding,0.813,0.983,1,-5.515,1,0.153,0.00177,0.546,0.502,0.77,125.007,4
